param m :=74 ;
param n :=114 ;


param: c := 
1  0.0
2  0.0
3  0.0
4  0.0
5  0.0
6  0.0
7  0.0
8  0.0
9  0.0
10  0.0
11  0.0
12  0.0
13  0.0
14  0.0
15  0.0
16  0.0
17  0.0
18  0.0
19  0.0
20  0.0
21  0.0
22  0.0
23  0.0
24  0.0
25  0.0
26  0.0
27  0.0
28  0.0
29  0.0
30  0.0
31  0.0
32  3.2
33  2.87
34  0.0
35  0.0
36  0.0
37  0.0
38  0.0
39  0.0044
40  0.0
41  0.0
42  0.0
43  0.0
44  0.07
45  0.0378
46  0.155
47  0.155
48  0.155
49  0.155
50  0.0528
51  0.0528
52  0.0528
53  0.0528
54  0.128
55  0.118
56  0.0
57  0.0
58  0.0
59  0.0
60  0.0
61  0.0
62  0.0
63  0.0
64  0.0
65  0.0
66  0.0
67  0.0924
68  -5.36
69  0.0
70  0.0
71  0.0
72  0.0
73  0.0
74  0.0
75  0.0924
76  -5.08
77  0.0
78  0.0
79  0.0
80  0.0
81  0.0
82  0.0
83  0.0924
84  -4.51
85  0.0
86  0.0
87  0.0
88  -2.75
89  0.0
90  0.0
91  -4.2
92  0.0
93  0.0
94  -3.6
95  0.0
96  0.0
97  0.0
98  0.0
99  0.0
100  0.0
101  -2.0
102  0.0
103  0.0
104  0.0
105  0.0
106  0.0
107  0.0
108  0.04
109  0.0
110  3.0
111  0.4
112  0.0
113  0.0132
114  0.01
;


param: b := 
1  0.0
2  0.0
3  0.0
4  0.0
5  0.0
6  0.0
7  0.0
8  0.0
9  0.0
10  0.0
11  0.0
12  0.0
13  0.0
14  0.0
15  0.0
16  0.0
17  0.0
18  0.0
19  0.0
20  0.0
21  0.0
22  0.0
23  0.0
24  0.0
25  0.0
26  0.0
27  0.0
28  0.0
29  0.0
30  0.0
31  0.0
32  0.0
33  0.0
34  0.0
35  0.0
36  0.0
37  0.0
38  0.0
39  0.0
40  0.0
41  0.0
42  0.0
43  0.0
44  0.0
45  0.0
46  0.0
47  0.0
48  0.0
49  0.0
50  0.0
51  0.0
52  0.0
53  0.0
54  0.0
55  0.0
56  0.0
57  0.0
58  0.0
59  0.0
60  0.0
61  0.0
62  0.0
63  0.0
64  0.0
65  23.26
66  5.25
67  26.32
68  21.05
69  13.45
70  2.58
71  10.0
72  10.0
73  0.0
74  0.0
;


param A : 
1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  37  38  39  40  41  42  43  44  45  46  47  48  49  50  51  52  53  54  55  56  57  58  59  60  61  62  63  64  65  66  67  68  69  70  71  72  73  74  75  76  77  78  79  80  81  82  83  84  85  86  87  88  89  90  91  92  93  94  95  96  97  98  99  100  101  102  103  104  105  106  107  108  109  110  111  112  113  114:=
